   BENCHMARK INFORMATION
benchmark definition:    /u/wel2vw/cpa-bmc.xml
name:                    cpa-bmc
run sets:                sv-comp18
date:                    Wed, 2021-09-22 15:55:00 EDT
tool:                    CPAchecker 1.9
tool executable:         ./cpa.sh
options:                 -bmc -heap 10000M -benchmark -timelimit 900s
resource limits:
- memory:                15000.0 MB
- time:                  900 s
- cpu cores:             8
hardware requirements:
- cpu cores:             8
- memory:                15000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    doppio01
os:                      Linux-3.10.0-1127.el7.x86_64-x86_64-with-glibc2.17
cpu:                     Intel Xeon Gold 6130 CPU @ 2.10GHz
- cores:                 64
- max frequency:         3700.0 MHz
- turbo boost enabled:   True
ram:                     134655.91398399998 MB
------------------------------------------------------------



sv-comp18
Run set 1 of 1 with options '-bmc -heap 10000M -benchmark -timelimit 900s' and propertyfile 'None'

inputfile                                                                                                                                                                                                        status                    cpu time   wall time        host
systemc/transmitter.01_false-unreach-call_false-termination.cil.c                                                                                                                                                unknown                       4.38        1.61        None
systemc/transmitter.02_false-unreach-call_false-termination.cil.c                                                                                                                                                unknown                       4.60        1.61        None
systemc/transmitter.03_false-unreach-call_false-termination.cil.c                                                                                                                                                unknown                       4.47        1.64        None
systemc/transmitter.04_false-unreach-call_false-termination.cil.c                                                                                                                                                unknown                       5.13        1.85        None
systemc/transmitter.05_false-unreach-call_false-termination.cil.c                                                                                                                                                unknown                       5.07        1.72        None
systemc/transmitter.06_false-unreach-call_false-termination.cil.c                                                                                                                                                unknown                       5.09        1.69        None
systemc/transmitter.07_false-unreach-call_false-termination.cil.c                                                                                                                                                unknown                       5.55        1.80        None
systemc/transmitter.08_false-unreach-call_false-termination.cil.c                                                                                                                                                unknown                       5.70        1.87        None
systemc/transmitter.09_false-unreach-call_false-termination.cil.c                                                                                                                                                unknown                       5.62        1.83        None
systemc/transmitter.10_false-unreach-call_false-termination.cil.c                                                                                                                                                unknown                       5.72        1.84        None
systemc/transmitter.11_false-unreach-call_false-termination.cil.c                                                                                                                                                unknown                       6.14        1.96        None
systemc/transmitter.12_false-unreach-call_false-termination.cil.c                                                                                                                                                unknown                       6.32        1.96        None
systemc/transmitter.13_false-unreach-call_false-termination.cil.c                                                                                                                                                unknown                       6.56        1.97        None
systemc/transmitter.15_false-unreach-call_false-termination.cil.c                                                                                                                                                false(unreach-call)           7.13        2.14        None
systemc/transmitter.16_false-unreach-call_false-termination.cil.c                                                                                                                                                false(unreach-call)           7.35        2.18        None
systemc/bist_cell_true-unreach-call_false-termination.cil.c                                                                                                                                                      unknown                       4.20        1.50        None
systemc/kundu_true-unreach-call_false-termination.cil.c                                                                                                                                                          unknown                       4.58        1.63        None
systemc/mem_slave_tlm.1_true-unreach-call_false-termination.cil.c                                                                                                                                                unknown                       5.29        1.70        None
systemc/mem_slave_tlm.2_true-unreach-call_false-termination.cil.c                                                                                                                                                unknown                       5.30        1.80        None
systemc/mem_slave_tlm.3_true-unreach-call_false-termination.cil.c                                                                                                                                                unknown                       5.41        1.75        None
systemc/mem_slave_tlm.4_true-unreach-call_false-termination.cil.c                                                                                                                                                unknown                       5.55        1.72        None
systemc/mem_slave_tlm.5_true-unreach-call_false-termination.cil.c                                                                                                                                                unknown                       5.40        1.72        None
systemc/pc_sfifo_1_true-unreach-call_false-termination.cil.c                                                                                                                                                     unknown                       4.16        1.54        None
systemc/pc_sfifo_2_true-unreach-call_false-termination.cil.c                                                                                                                                                     unknown                       4.45        1.60        None
systemc/pc_sfifo_3_true-unreach-call_false-termination.cil.c                                                                                                                                                     unknown                       4.46        1.62        None
systemc/pipeline_true-unreach-call_false-termination.cil.c                                                                                                                                                       unknown                       4.87        1.65        None
systemc/token_ring.01_true-unreach-call_false-termination.cil.c                                                                                                                                                  unknown                       4.33        1.51        None
systemc/token_ring.02_true-unreach-call_false-termination.cil.c                                                                                                                                                  unknown                       4.42        1.58        None
systemc/token_ring.03_true-unreach-call_false-termination.cil.c                                                                                                                                                  unknown                       5.02        1.83        None
systemc/token_ring.04_true-unreach-call_false-termination.cil.c                                                                                                                                                  unknown                       4.97        1.75        None
systemc/token_ring.05_true-unreach-call_false-termination.cil.c                                                                                                                                                  unknown                       4.95        1.73        None
systemc/token_ring.06_true-unreach-call_false-termination.cil.c                                                                                                                                                  unknown                       5.15        1.74        None
systemc/token_ring.07_true-unreach-call_false-termination.cil.c                                                                                                                                                  unknown                       5.63        1.90        None
systemc/token_ring.08_true-unreach-call_false-termination.cil.c                                                                                                                                                  unknown                       5.82        1.90        None
systemc/token_ring.09_true-unreach-call_false-termination.cil.c                                                                                                                                                  unknown                       5.83        1.85        None
systemc/token_ring.10_true-unreach-call_false-termination.cil.c                                                                                                                                                  unknown                       6.18        2.01        None
systemc/token_ring.11_true-unreach-call_false-termination.cil.c                                                                                                                                                  unknown                       6.53        2.09        None
systemc/token_ring.12_true-unreach-call_false-termination.cil.c                                                                                                                                                  unknown                       6.38        2.00        None
systemc/token_ring.13_true-unreach-call_false-termination.cil.c                                                                                                                                                  unknown                       6.66        2.08        None
systemc/toy_true-unreach-call_false-termination.cil.c                                                                                                                                                            unknown                       4.38        1.64        None
seq-mthreaded/pals_STARTPALS_ActiveStandby_false-unreach-call.1.ufo.BOUNDED-10.pals.c                                                                                                                            false(unreach-call)           5.87        1.97        None
seq-mthreaded/pals_STARTPALS_ActiveStandby_false-unreach-call.1.ufo.UNBOUNDED.pals.c                                                                                                                             false(unreach-call)           6.29        2.03        None
seq-mthreaded/pals_STARTPALS_ActiveStandby_false-unreach-call.4_1.ufo.BOUNDED-10.pals.c                                                                                                                          unknown                       5.32        1.88        None
seq-mthreaded/pals_STARTPALS_ActiveStandby_false-unreach-call.4_1.ufo.UNBOUNDED.pals.c                                                                                                                           unknown                       5.59        1.80        None
seq-mthreaded/pals_STARTPALS_ActiveStandby_false-unreach-call.4_2.ufo.BOUNDED-10.pals.c                                                                                                                          unknown                       5.60        1.81        None
seq-mthreaded/pals_STARTPALS_ActiveStandby_false-unreach-call.4_2.ufo.UNBOUNDED.pals.c                                                                                                                           unknown                       5.56        1.82        None
seq-mthreaded/pals_STARTPALS_ActiveStandby_false-unreach-call.5.ufo.BOUNDED-10.pals.c                                                                                                                            unknown                       5.65        1.85        None
seq-mthreaded/pals_STARTPALS_ActiveStandby_false-unreach-call.5.ufo.UNBOUNDED.pals.c                                                                                                                             unknown                       5.39        1.79        None
seq-mthreaded/pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c                                                                                                             unknown                       4.62        1.64        None
seq-mthreaded/pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.UNBOUNDED.pals.c                                                                                                                               unknown                       4.93        1.90        None
seq-mthreaded/pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c                                                                                                             unknown                       4.56        1.74        None
seq-mthreaded/pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.UNBOUNDED.pals.c                                                                                                                               unknown                       4.49        1.60        None
seq-mthreaded/pals_floodmax.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c                                                                                                                         unknown                       5.24        1.74        None
seq-mthreaded/pals_floodmax.3_false-unreach-call.1.ufo.UNBOUNDED.pals.c                                                                                                                                          unknown                       5.37        1.84        None
seq-mthreaded/pals_floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c                                                                                                                         unknown                       5.38        1.78        None
seq-mthreaded/pals_floodmax.3_false-unreach-call.2.ufo.UNBOUNDED.pals.c                                                                                                                                          unknown                       5.59        1.95        None
seq-mthreaded/pals_floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c                                                                                                                         unknown                       5.24        1.81        None
seq-mthreaded/pals_floodmax.3_false-unreach-call.3.ufo.UNBOUNDED.pals.c                                                                                                                                          unknown                       5.38        1.82        None
seq-mthreaded/pals_floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c                                                                                                                         unknown                       5.22        1.78        None
seq-mthreaded/pals_floodmax.3_false-unreach-call.4.ufo.UNBOUNDED.pals.c                                                                                                                                          unknown                       5.25        1.78        None
seq-mthreaded/pals_floodmax.3_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c                                                                                                                                   unknown                       5.27        1.76        None
seq-mthreaded/pals_floodmax.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c                                                                                                                         unknown                       6.82        2.11        None
seq-mthreaded/pals_floodmax.4_false-unreach-call.1.ufo.UNBOUNDED.pals.c                                                                                                                                          unknown                       6.91        2.15        None
seq-mthreaded/pals_floodmax.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c                                                                                                                         unknown                       6.58        2.03        None
seq-mthreaded/pals_floodmax.4_false-unreach-call.2.ufo.UNBOUNDED.pals.c                                                                                                                                          unknown                       6.88        2.09        None
seq-mthreaded/pals_floodmax.4_false-unreach-call.3.ufo.BOUNDED-8.pals_true-termination.c                                                                                                                         unknown                       6.50        2.08        None
seq-mthreaded/pals_floodmax.4_false-unreach-call.3.ufo.UNBOUNDED.pals.c                                                                                                                                          unknown                       7.18        2.32        None
seq-mthreaded/pals_floodmax.4_false-unreach-call.4.ufo.BOUNDED-8.pals_true-termination.c                                                                                                                         unknown                       7.29        2.12        None
seq-mthreaded/pals_floodmax.4_false-unreach-call.4.ufo.UNBOUNDED.pals.c                                                                                                                                          unknown                       6.65        2.13        None
seq-mthreaded/pals_floodmax.4_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c                                                                                                                                   unknown                       6.62        2.08        None
seq-mthreaded/pals_floodmax.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c                                                                                                                        unknown                       8.76        2.59        None
seq-mthreaded/pals_floodmax.5_false-unreach-call.1.ufo.UNBOUNDED.pals.c                                                                                                                                          unknown                       9.61        2.71        None
seq-mthreaded/pals_floodmax.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c                                                                                                                        unknown                       9.31        2.82        None
seq-mthreaded/pals_floodmax.5_false-unreach-call.2.ufo.UNBOUNDED.pals.c                                                                                                                                          unknown                       8.66        2.53        None
seq-mthreaded/pals_floodmax.5_false-unreach-call.3.ufo.BOUNDED-10.pals_true-termination.c                                                                                                                        unknown                       9.06        2.68        None
seq-mthreaded/pals_floodmax.5_false-unreach-call.3.ufo.UNBOUNDED.pals.c                                                                                                                                          unknown                       8.76        2.58        None
seq-mthreaded/pals_floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c                                                                                                                        unknown                       8.82        2.57        None
seq-mthreaded/pals_floodmax.5_false-unreach-call.4.ufo.UNBOUNDED.pals.c                                                                                                                                          unknown                       9.27        2.70        None
seq-mthreaded/pals_floodmax.5_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c                                                                                                                                   unknown                       9.02        2.58        None
seq-mthreaded/pals_lcr-var-start-time.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c                                                                                                               unknown                       4.34        1.61        None
seq-mthreaded/pals_lcr-var-start-time.3_false-unreach-call.1.ufo.UNBOUNDED.pals.c                                                                                                                                unknown                       4.51        1.67        None
seq-mthreaded/pals_lcr-var-start-time.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c                                                                                                               unknown                       4.42        1.63        None
seq-mthreaded/pals_lcr-var-start-time.3_false-unreach-call.2.ufo.UNBOUNDED.pals.c                                                                                                                                unknown                       4.53        1.64        None
seq-mthreaded/pals_lcr-var-start-time.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c                                                                                                               unknown                       4.83        1.69        None
seq-mthreaded/pals_lcr-var-start-time.4_false-unreach-call.1.ufo.UNBOUNDED.pals.c                                                                                                                                unknown                       4.62        1.62        None
seq-mthreaded/pals_lcr-var-start-time.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c                                                                                                               unknown                       4.60        1.63        None
seq-mthreaded/pals_lcr-var-start-time.4_false-unreach-call.2.ufo.UNBOUNDED.pals.c                                                                                                                                unknown                       4.83        1.67        None
seq-mthreaded/pals_lcr-var-start-time.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c                                                                                                              unknown                       5.06        1.74        None
seq-mthreaded/pals_lcr-var-start-time.5_false-unreach-call.1.ufo.UNBOUNDED.pals.c                                                                                                                                unknown                       5.27        1.79        None
seq-mthreaded/pals_lcr-var-start-time.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c                                                                                                              unknown                       5.11        1.67        None
seq-mthreaded/pals_lcr-var-start-time.5_false-unreach-call.2.ufo.UNBOUNDED.pals.c                                                                                                                                unknown                       5.57        1.87        None
seq-mthreaded/pals_lcr-var-start-time.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c                                                                                                              unknown                       5.58        1.87        None
seq-mthreaded/pals_lcr-var-start-time.6_false-unreach-call.1.ufo.UNBOUNDED.pals.c                                                                                                                                unknown                       5.48        1.87        None
seq-mthreaded/pals_lcr-var-start-time.6_false-unreach-call.2.ufo.BOUNDED-12.pals_true-termination.c                                                                                                              unknown                       5.46        1.82        None
seq-mthreaded/pals_lcr-var-start-time.6_false-unreach-call.2.ufo.UNBOUNDED.pals.c                                                                                                                                unknown                       5.42        1.78        None
seq-mthreaded/pals_lcr.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c                                                                                                                              unknown                       4.36        1.57        None
seq-mthreaded/pals_lcr.3_false-unreach-call.1.ufo.UNBOUNDED.pals.c                                                                                                                                               unknown                       4.41        1.58        None
seq-mthreaded/pals_lcr.3_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c                                                                                                                                        unknown                       4.50        1.56        None
seq-mthreaded/pals_lcr.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c                                                                                                                              unknown                       4.52        1.62        None
seq-mthreaded/pals_lcr.4_false-unreach-call.1.ufo.UNBOUNDED.pals.c                                                                                                                                               unknown                       4.48        1.62        None
seq-mthreaded/pals_lcr.4_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c                                                                                                                                        unknown                       4.47        1.63        None
seq-mthreaded/pals_lcr.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c                                                                                                                             unknown                       4.71        1.65        None
seq-mthreaded/pals_lcr.5_false-unreach-call.1.ufo.UNBOUNDED.pals.c                                                                                                                                               unknown                       4.64        1.63        None
seq-mthreaded/pals_lcr.5_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c                                                                                                                                        unknown                       4.94        1.69        None
seq-mthreaded/pals_lcr.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c                                                                                                                             unknown                       4.98        1.69        None
seq-mthreaded/pals_lcr.6_false-unreach-call.1.ufo.UNBOUNDED.pals.c                                                                                                                                               unknown                       5.09        1.76        None
seq-mthreaded/pals_lcr.6_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c                                                                                                                                        unknown                       5.09        1.69        None
seq-mthreaded/pals_lcr.7_false-unreach-call.1.ufo.BOUNDED-14.pals_true-termination.c                                                                                                                             unknown                       5.37        1.75        None
seq-mthreaded/pals_lcr.7_false-unreach-call.1.ufo.UNBOUNDED.pals.c                                                                                                                                               unknown                       5.45        1.76        None
seq-mthreaded/pals_lcr.7_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c                                                                                                                                        unknown                       5.28        1.75        None
seq-mthreaded/pals_lcr.8_false-unreach-call.1.ufo.BOUNDED-16.pals_true-termination.c                                                                                                                             unknown                       5.43        1.81        None
seq-mthreaded/pals_lcr.8_false-unreach-call.1.ufo.UNBOUNDED.pals.c                                                                                                                                               unknown                       5.58        1.88        None
seq-mthreaded/pals_lcr.8_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c                                                                                                                                        unknown                       5.66        1.94        None
seq-mthreaded/pals_opt-floodmax.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c                                                                                                                     unknown                       5.26        1.78        None
seq-mthreaded/pals_opt-floodmax.3_false-unreach-call.1.ufo.UNBOUNDED.pals.c                                                                                                                                      unknown                       5.36        1.86        None
seq-mthreaded/pals_opt-floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c                                                                                                                     unknown                       5.27        1.77        None
seq-mthreaded/pals_opt-floodmax.3_false-unreach-call.2.ufo.UNBOUNDED.pals.c                                                                                                                                      unknown                       5.27        1.80        None
seq-mthreaded/pals_opt-floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c                                                                                                                     unknown                       5.34        1.80        None
seq-mthreaded/pals_opt-floodmax.3_false-unreach-call.3.ufo.UNBOUNDED.pals.c                                                                                                                                      unknown                       5.28        1.78        None
seq-mthreaded/pals_opt-floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c                                                                                                                     unknown                       5.49        1.77        None
seq-mthreaded/pals_opt-floodmax.3_false-unreach-call.4.ufo.UNBOUNDED.pals.c                                                                                                                                      unknown                       5.45        1.85        None
seq-mthreaded/pals_opt-floodmax.3_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c                                                                                                                               unknown                       5.27        1.79        None
seq-mthreaded/pals_opt-floodmax.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c                                                                                                                     unknown                       6.80        2.10        None
seq-mthreaded/pals_opt-floodmax.4_false-unreach-call.1.ufo.UNBOUNDED.pals.c                                                                                                                                      unknown                       6.89        2.26        None
seq-mthreaded/pals_opt-floodmax.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c                                                                                                                     unknown                       7.06        2.18        None
seq-mthreaded/pals_opt-floodmax.4_false-unreach-call.2.ufo.UNBOUNDED.pals.c                                                                                                                                      unknown                       7.24        2.20        None
seq-mthreaded/pals_opt-floodmax.4_false-unreach-call.3.ufo.BOUNDED-8.pals_true-termination.c                                                                                                                     unknown                       7.32        2.24        None
seq-mthreaded/pals_opt-floodmax.4_false-unreach-call.3.ufo.UNBOUNDED.pals.c                                                                                                                                      unknown                       7.10        2.14        None
seq-mthreaded/pals_opt-floodmax.4_false-unreach-call.4.ufo.BOUNDED-8.pals_true-termination.c                                                                                                                     unknown                       6.81        2.09        None
seq-mthreaded/pals_opt-floodmax.4_false-unreach-call.4.ufo.UNBOUNDED.pals.c                                                                                                                                      unknown                       6.85        2.09        None
seq-mthreaded/pals_opt-floodmax.4_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c                                                                                                                               unknown                       7.11        2.13        None
seq-mthreaded/pals_opt-floodmax.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c                                                                                                                    unknown                       9.07        2.63        None
seq-mthreaded/pals_opt-floodmax.5_false-unreach-call.1.ufo.UNBOUNDED.pals.c                                                                                                                                      unknown                       8.77        2.55        None
seq-mthreaded/pals_opt-floodmax.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c                                                                                                                    unknown                       9.21        2.70        None
seq-mthreaded/pals_opt-floodmax.5_false-unreach-call.2.ufo.UNBOUNDED.pals.c                                                                                                                                      unknown                       9.20        2.64        None
seq-mthreaded/pals_opt-floodmax.5_false-unreach-call.3.ufo.BOUNDED-10.pals_true-termination.c                                                                                                                    unknown                       9.03        2.66        None
seq-mthreaded/pals_opt-floodmax.5_false-unreach-call.3.ufo.UNBOUNDED.pals.c                                                                                                                                      unknown                       9.21        2.75        None
seq-mthreaded/pals_opt-floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c                                                                                                                    unknown                       8.97        2.61        None
seq-mthreaded/pals_opt-floodmax.5_false-unreach-call.4.ufo.UNBOUNDED.pals.c                                                                                                                                      unknown                       9.37        2.68        None
seq-mthreaded/pals_opt-floodmax.5_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c                                                                                                                               unknown                       9.23        2.67        None
seq-mthreaded/rekcba_aso_false-unreach-call.1.M1.c                                                                                                                                                               TIMEOUT                     905.41      895.83        None
seq-mthreaded/rekcba_aso_false-unreach-call.1.M4.c                                                                                                                                                               OUT OF MEMORY               135.52      111.30        None
seq-mthreaded/rekcba_aso_false-unreach-call.2.M1.c                                                                                                                                                               TIMEOUT                     905.51      894.61        None
seq-mthreaded/rekcba_aso_false-unreach-call.2.M4.c                                                                                                                                                               OUT OF MEMORY               134.01      110.84        None
seq-mthreaded/rekcba_aso_false-unreach-call.3.M1.c                                                                                                                                                               TIMEOUT                     905.81      894.67        None
seq-mthreaded/rekcba_aso_false-unreach-call.3.M4.c                                                                                                                                                               OUT OF MEMORY               132.18      108.42        None
seq-mthreaded/rekcba_aso_false-unreach-call.4.M1.c                                                                                                                                                               TIMEOUT                     905.61      893.69        None
seq-mthreaded/rekcba_aso_false-unreach-call.4.M4.c                                                                                                                                                               OUT OF MEMORY               135.69      110.85        None
seq-mthreaded/rekcba_ctm_false-unreach-call.2_true-termination.c                                                                                                                                                 TIMEOUT                     902.60      882.60        None
seq-mthreaded/rekcba_ctm_false-unreach-call.3_true-termination.c                                                                                                                                                 TIMEOUT                     903.48      877.79        None
seq-mthreaded/rekcba_nxt_false-unreach-call.1.M1.c                                                                                                                                                               TIMEOUT                     905.42      896.64        None
seq-mthreaded/rekcba_nxt_false-unreach-call.1.M4.c                                                                                                                                                               OUT OF MEMORY               122.88      101.22        None
seq-mthreaded/rekcba_nxt_false-unreach-call.2.M1.c                                                                                                                                                               TIMEOUT                     905.54      897.14        None
seq-mthreaded/rekcba_nxt_false-unreach-call.2.M4.c                                                                                                                                                               OUT OF MEMORY               126.87      106.02        None
seq-mthreaded/rekh_aso_false-unreach-call.1.M1.c                                                                                                                                                                 TIMEOUT                     904.69      891.26        None
seq-mthreaded/rekh_aso_false-unreach-call.1.M4.c                                                                                                                                                                 OUT OF MEMORY               128.64      109.39        None
seq-mthreaded/rekh_aso_false-unreach-call.2.M1.c                                                                                                                                                                 TIMEOUT                     904.38      891.66        None
seq-mthreaded/rekh_aso_false-unreach-call.2.M4.c                                                                                                                                                                 OUT OF MEMORY               127.90      109.31        None
seq-mthreaded/rekh_aso_false-unreach-call.4.M1.c                                                                                                                                                                 TIMEOUT                     904.55      889.90        None
seq-mthreaded/rekh_aso_false-unreach-call.4.M4.c                                                                                                                                                                 OUT OF MEMORY               132.53      111.36        None
seq-mthreaded/rekh_ctm_false-unreach-call.2_true-termination.c                                                                                                                                                   TIMEOUT                     902.47      883.25        None
seq-mthreaded/rekh_ctm_false-unreach-call.3_true-termination.c                                                                                                                                                   TIMEOUT                     902.71      883.13        None
seq-mthreaded/rekh_nxt_false-unreach-call.1.M1.c                                                                                                                                                                 TIMEOUT                     905.22      895.29        None
seq-mthreaded/rekh_nxt_false-unreach-call.1.M4.c                                                                                                                                                                 OUT OF MEMORY               126.02      109.04        None
seq-mthreaded/rekh_nxt_false-unreach-call.2.M1.c                                                                                                                                                                 TIMEOUT                     904.64      895.01        None
seq-mthreaded/rekh_nxt_false-unreach-call.2.M4.c                                                                                                                                                                 OUT OF MEMORY               121.95      105.76        None
seq-mthreaded/pals_STARTPALS_ActiveStandby_true-unreach-call.ufo.BOUNDED-10.pals.c                                                                                                                               unknown                       5.49        1.93        None
seq-mthreaded/pals_STARTPALS_ActiveStandby_true-unreach-call.ufo.UNBOUNDED.pals.c                                                                                                                                unknown                       5.48        1.85        None
