   BENCHMARK INFORMATION
benchmark definition:    /u/wel2vw/cpa-bmc-kInd.xml
name:                    cpa-bmc-kInd
run sets:                sv-comp18
date:                    Wed, 2021-09-22 15:58:45 EDT
tool:                    CPAchecker 1.9
tool executable:         ./cpa.sh
options:                 -bmc-induction -heap 10000M -benchmark -timelimit 900s
resource limits:
- memory:                15000.0 MB
- time:                  900 s
- cpu cores:             8
hardware requirements:
- cpu cores:             8
- memory:                15000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    doppio02
os:                      Linux-3.10.0-1127.el7.x86_64-x86_64-with-glibc2.17
cpu:                     Intel Xeon Gold 6130 CPU @ 2.10GHz
- cores:                 64
- max frequency:         3700.0 MHz
- turbo boost enabled:   True
ram:                     134655.91808 MB
------------------------------------------------------------



sv-comp18
Run set 1 of 1 with options '-bmc-induction -heap 10000M -benchmark -timelimit 900s' and propertyfile 'None'

inputfile                                                                                                                                                                                                        status                    cpu time   wall time        host
reducercommutativity/rangesum20_false-unreach-call.i                                                                                                                                                             TIMEOUT                     901.94      879.67        None
reducercommutativity/rangesum40_false-unreach-call.i                                                                                                                                                             TIMEOUT                     902.24      877.67        None
reducercommutativity/rangesum60_false-unreach-call.i                                                                                                                                                             TIMEOUT                     901.69      870.55        None
reducercommutativity/rangesum_false-unreach-call_true-termination.i                                                                                                                                              TIMEOUT                     901.76      425.05        None
reducercommutativity/avg05_true-unreach-call_true-termination.i                                                                                                                                                  TIMEOUT                     900.99      883.83        None
reducercommutativity/avg10_true-unreach-call_true-termination.i                                                                                                                                                  TIMEOUT                     901.73      881.39        None
reducercommutativity/avg20_true-unreach-call.i                                                                                                                                                                   TIMEOUT                     902.55      881.54        None
reducercommutativity/avg40_true-unreach-call.i                                                                                                                                                                   TIMEOUT                     902.06      880.04        None
reducercommutativity/avg60_true-unreach-call.i                                                                                                                                                                   TIMEOUT                     902.13      878.52        None
reducercommutativity/avg_true-unreach-call_true-termination.i                                                                                                                                                    TIMEOUT                     901.00      430.17        None
reducercommutativity/max05_true-unreach-call_true-termination.i                                                                                                                                                  true                        191.18      172.36        None
reducercommutativity/max10_true-unreach-call_true-termination.i                                                                                                                                                  TIMEOUT                     901.34      880.77        None
reducercommutativity/max20_true-unreach-call.i                                                                                                                                                                   TIMEOUT                     901.24      879.30        None
reducercommutativity/max40_true-unreach-call.i                                                                                                                                                                   TIMEOUT                     901.29      874.71        None
reducercommutativity/max60_true-unreach-call.i                                                                                                                                                                   TIMEOUT                     901.22      874.49        None
reducercommutativity/max_true-unreach-call_true-termination.i                                                                                                                                                    TIMEOUT                     901.76      422.73        None
reducercommutativity/sep05_true-unreach-call_true-termination.i                                                                                                                                                  EXCEPTION                    44.21       10.29        None
reducercommutativity/sep10_true-unreach-call.i                                                                                                                                                                   TIMEOUT                     900.75      423.83        None
reducercommutativity/sep20_true-unreach-call.i                                                                                                                                                                   TIMEOUT                     900.37      428.03        None
reducercommutativity/sep40_true-unreach-call.i                                                                                                                                                                   TIMEOUT                     902.01      430.04        None
reducercommutativity/sep60_true-unreach-call.i                                                                                                                                                                   TIMEOUT                     901.80      430.66        None
reducercommutativity/sep_true-unreach-call_true-termination.i                                                                                                                                                    TIMEOUT                     901.25      418.38        None
reducercommutativity/sum05_true-unreach-call_true-termination.i                                                                                                                                                  TIMEOUT                     900.91      883.41        None
reducercommutativity/sum10_true-unreach-call_true-termination.i                                                                                                                                                  TIMEOUT                     902.76      884.89        None
reducercommutativity/sum20_true-unreach-call.i                                                                                                                                                                   TIMEOUT                     902.03      879.94        None
reducercommutativity/sum40_true-unreach-call.i                                                                                                                                                                   TIMEOUT                     902.58      877.53        None
reducercommutativity/sum60_true-unreach-call.i                                                                                                                                                                   TIMEOUT                     903.54      875.45        None
reducercommutativity/sum_true-unreach-call_true-termination.i                                                                                                                                                    TIMEOUT                     902.31      427.82        None
array-tiling/mlceu_false-unreach-call.i                                                                                                                                                                          TIMEOUT                     902.10      427.84        None
array-tiling/skippedu_false-unreach-call.i                                                                                                                                                                       false(unreach-call)           7.72        2.13        None
array-tiling/mbpr2_true-unreach-call.i                                                                                                                                                                           TIMEOUT                     902.30      418.14        None
array-tiling/mbpr3_true-unreach-call.i                                                                                                                                                                           TIMEOUT                     902.61      398.32        None
array-tiling/mbpr4_true-unreach-call.i                                                                                                                                                                           TIMEOUT                     902.87      388.45        None
array-tiling/mbpr5_true-unreach-call.i                                                                                                                                                                           TIMEOUT                     902.71      391.30        None
array-tiling/nr2_true-unreach-call.i                                                                                                                                                                             TIMEOUT                     901.77      418.69        None
array-tiling/nr3_true-unreach-call.i                                                                                                                                                                             TIMEOUT                     902.87      416.01        None
array-tiling/nr4_true-unreach-call.i                                                                                                                                                                             TIMEOUT                     901.95      418.74        None
array-tiling/nr5_true-unreach-call.i                                                                                                                                                                             TIMEOUT                     901.67      421.01        None
array-tiling/pnr2_true-unreach-call.i                                                                                                                                                                            TIMEOUT                     900.90      431.47        None
array-tiling/pnr3_true-unreach-call.i                                                                                                                                                                            TIMEOUT                     901.15      431.17        None
array-tiling/pnr4_true-unreach-call.i                                                                                                                                                                            TIMEOUT                     900.87      431.79        None
array-tiling/pnr5_true-unreach-call.i                                                                                                                                                                            TIMEOUT                     901.09      430.44        None
array-tiling/poly1_true-unreach-call.i                                                                                                                                                                           TIMEOUT                     902.02      431.48        None
array-tiling/poly2_true-unreach-call.i                                                                                                                                                                           TIMEOUT                     901.22      429.04        None
array-tiling/pr2_true-unreach-call.i                                                                                                                                                                             TIMEOUT                     901.04      429.94        None
array-tiling/pr3_true-unreach-call.i                                                                                                                                                                             TIMEOUT                     901.36      429.20        None
array-tiling/pr4_true-unreach-call.i                                                                                                                                                                             TIMEOUT                     901.09      430.64        None
array-tiling/pr5_true-unreach-call.i                                                                                                                                                                             TIMEOUT                     901.21      429.06        None
array-tiling/revcpyswp2_true-unreach-call.i                                                                                                                                                                      TIMEOUT                     900.95      428.72        None
array-tiling/rew_true-unreach-call.i                                                                                                                                                                             TIMEOUT                     901.33      432.97        None
array-tiling/rewnif_true-unreach-call.i                                                                                                                                                                          TIMEOUT                     900.91      432.31        None
array-tiling/rewnifrev2_true-unreach-call.i                                                                                                                                                                      TIMEOUT                     901.07      431.71        None
array-tiling/rewnifrev_true-unreach-call.i                                                                                                                                                                       TIMEOUT                     902.42      431.76        None
array-tiling/rewrev_true-unreach-call.i                                                                                                                                                                          TIMEOUT                     900.80      431.85        None
array-tiling/skipped_true-unreach-call.i                                                                                                                                                                         TIMEOUT                     902.29      434.36        None
array-tiling/tcpy_true-unreach-call.i                                                                                                                                                                            TIMEOUT                     902.28      434.24        None
array-programs/copysome1_false-unreach-call.i                                                                                                                                                                    TIMEOUT                     902.37      432.49        None
array-programs/copysome2_false-unreach-call.i                                                                                                                                                                    TIMEOUT                     903.46      430.86        None
array-programs/copysome1_true-unreach-call.i                                                                                                                                                                     TIMEOUT                     902.66      432.15        None
